0 20 0.500000000 0.000000000 0.000000000
0 20 0.571428571 0.000020975 0.000006104
0 20 0.642857143 0.000032598 0.000007135
0 20 0.714285714 0.000097462 0.000015182
0 20 0.785714286 0.000160952 0.000015214
0 20 0.857142857 0.000491073 0.000027202
0 20 0.928571429 0.001007397 0.000046289
0 20 1.000000000 0.001689742 0.000059365
0 20 1.071428571 0.002693241 0.000081128
0 20 1.142857143 0.004399332 0.000103865
0 20 1.214285714 0.006252165 0.000137034
0 20 1.285714286 0.009208508 0.000218145
0 20 1.357142857 0.013863682 0.000300060
0 20 1.428571429 0.018353540 0.000351259
0 20 1.500000000 0.026480115 0.000626380
0 20 1.571428571 0.039698948 0.001042401
0 20 1.642857143 0.051042126 0.001035911
0 20 1.714285714 0.071988737 0.001564869
0 20 1.785714286 0.104085063 0.002203485
0 20 1.857142857 0.153484084 0.003924072
0 20 1.928571429 0.244277185 0.006543244
0 20 2.000000000 0.470943420 0.018120192
0 20 2.071428571 0.530604949 0.010392127
0 20 2.142857143 1.795239185 0.074845956
0 20 2.214285714 4.288645587 0.112018309
0 20 2.285714286 6.458650414 0.129510339
0 20 2.357142857 8.244086200 0.096527210
0 20 2.428571429 7.806011805 0.077870648
0 20 2.500000000 6.073772611 0.070949178
0 20 2.571428571 4.724856789 0.056538999
0 20 2.642857143 3.440727293 0.045758722
0 20 2.714285714 2.918276899 0.041718747
0 20 2.785714286 2.137134530 0.029563083
0 20 2.857142857 1.983653150 0.028749776
0 20 2.928571429 1.565622079 0.023508740
0 20 3.000000000 1.343081173 0.020624870
0 20 3.071428571 1.153967157 0.017533023
0 20 3.142857143 1.030007885 0.016215567
0 20 3.214285714 0.934742397 0.014415208
0 20 3.285714286 0.854148602 0.013631307
0 20 3.357142857 0.758801210 0.012982302
0 20 3.428571429 0.654345621 0.010206941
0 20 3.500000000 0.657874835 0.010359766
0 20 3.571428571 0.577842685 0.010123616
0 20 3.642857143 0.555895531 0.009020029
0 20 3.714285714 0.499062273 0.008599143
0 20 3.785714286 0.462745755 0.007831552
0 20 3.857142857 0.419650587 0.007159726
0 20 3.928571429 0.400342830 0.006881386
0 20 4.000000000 0.405566920 0.006335473
1 40 0.500000000 0.000000000 0.000000000
1 40 0.571428571 0.000003060 0.000001154
1 40 0.642857143 0.000020502 0.000002760
1 40 0.714285714 0.000074027 0.000004973
1 40 0.785714286 0.000223395 0.000011205
1 40 0.857142857 0.000459987 0.000014626
1 40 0.928571429 0.000936541 0.000023370
1 40 1.000000000 0.001592539 0.000035899
1 40 1.071428571 0.002742796 0.000061737
1 40 1.142857143 0.004212512 0.000079176
1 40 1.214285714 0.006429912 0.000101742
1 40 1.285714286 0.009512944 0.000173164
1 40 1.357142857 0.013810871 0.000235963
1 40 1.428571429 0.019097479 0.000304745
1 40 1.500000000 0.026693652 0.000449455
1 40 1.571428571 0.036668864 0.000602010
1 40 1.642857143 0.050690890 0.000813167
1 40 1.714285714 0.074330583 0.001364547
1 40 1.785714286 0.104976280 0.001679884
1 40 1.857142857 0.160825913 0.002723829
1 40 1.928571429 0.233088974 0.003851393
1 40 2.000000000 0.358984853 0.006003591
1 40 2.071428571 0.621391641 0.010738783
1 40 2.142857143 5.374271898 0.201521092
1 40 2.214285714 5.254979082 0.116078508
1 40 2.285714286 14.912019662 0.297606873
1 40 2.357142857 22.536465072 0.238177481
1 40 2.428571429 16.148220252 0.180632127
1 40 2.500000000 8.011896331 0.133142152
1 40 2.571428571 5.538670821 0.091343041
1 40 2.642857143 4.292791686 0.060264624
1 40 2.714285714 3.178699689 0.048171679
1 40 2.785714286 2.522928133 0.040071860
1 40 2.857142857 1.894844350 0.027283125
1 40 2.928571429 1.649877504 0.025281328
1 40 3.000000000 1.341909775 0.021344032
1 40 3.071428571 1.209205692 0.018168972
1 40 3.142857143 1.021292466 0.017325618
1 40 3.214285714 0.880621402 0.013250580
1 40 3.285714286 0.873012616 0.014522265
1 40 3.357142857 0.768501806 0.012609563
1 40 3.428571429 0.727499108 0.012141587
1 40 3.500000000 0.602957193 0.010595442
1 40 3.571428571 0.549531292 0.009256527
1 40 3.642857143 0.540314326 0.009136521
1 40 3.714285714 0.475778256 0.007699517
1 40 3.785714286 0.450474109 0.007418012
1 40 3.857142857 0.441331766 0.007082003
1 40 3.928571429 0.415431690 0.006994353
1 40 4.000000000 0.381949732 0.006273297
2 60 0.500000000 0.000000889 0.000000433
2 60 0.571428571 0.000005623 0.000001003
2 60 0.642857143 0.000028572 0.000002273
2 60 0.714285714 0.000079719 0.000003731
2 60 0.785714286 0.000218044 0.000007227
2 60 0.857142857 0.000442475 0.000010639
2 60 0.928571429 0.000873450 0.000017192
2 60 1.000000000 0.001507542 0.000025560
2 60 1.071428571 0.002586795 0.000042124
2 60 1.142857143 0.004251023 0.000066050
2 60 1.214285714 0.006703914 0.000094399
2 60 1.285714286 0.009418331 0.000159980
2 60 1.357142857 0.013780032 0.000215269
2 60 1.428571429 0.019432910 0.000303597
2 60 1.500000000 0.027861875 0.000408627
2 60 1.571428571 0.036563251 0.000523666
2 60 1.642857143 0.052394167 0.000814989
2 60 1.714285714 0.076457663 0.001325424
2 60 1.785714286 0.101934047 0.001589125
2 60 1.857142857 0.147792276 0.002149357
2 60 1.928571429 0.245606475 0.004363904
2 60 2.000000000 0.386969311 0.005976379
2 60 2.071428571 0.695009952 0.010694309
2 60 2.142857143 1.581781422 0.031331858
2 60 2.214285714 4.141517803 0.073408542
2 60 2.285714286 49.343748194 0.672701564
2 60 2.357142857 40.181623814 0.398826942
2 60 2.428571429 12.697896707 0.175847694
2 60 2.500000000 10.642683252 0.150113505
2 60 2.571428571 4.779665763 0.083488859
2 60 2.642857143 4.463479869 0.073514318
2 60 2.714285714 3.084916230 0.054527067
2 60 2.785714286 2.283212575 0.038058348
2 60 2.857142857 2.143036087 0.034753720
2 60 2.928571429 1.711787174 0.027225216
2 60 3.000000000 1.326926801 0.020581268
2 60 3.071428571 1.191042011 0.020018717
2 60 3.142857143 1.104085138 0.019183868
2 60 3.214285714 1.013936957 0.016464714
2 60 3.285714286 0.801177223 0.013550520
2 60 3.357142857 0.784939435 0.012472938
2 60 3.428571429 0.626873887 0.010392340
2 60 3.500000000 0.634592410 0.011091043
2 60 3.571428571 0.586763084 0.009582754
2 60 3.642857143 0.549029653 0.008694193
2 60 3.714285714 0.508088965 0.008492330
2 60 3.785714286 0.464909079 0.008058480
2 60 3.857142857 0.439480767 0.007389129
2 60 3.928571429 0.401960425 0.006812431
