# L= 100 , T= 1.250000000 
1 -7268 134
2 -10288 384
3 -11996 576
4 -13164 596
5 -13940 616
6 -14620 668
7 -14932 632
8 -15228 746
9 -15484 634
10 -15676 590
11 -15868 728
12 -16008 904
13 -16260 902
14 -16408 946
15 -16528 1084
16 -16660 1106
17 -16748 1188
18 -16808 1184
19 -16924 1198
20 -17004 1240
21 -17136 1214
22 -17144 1308
23 -17228 1382
24 -17356 1426
25 -17496 1366
26 -17524 1458
27 -17624 1446
28 -17760 1422
29 -17796 1422
30 -17856 1350
31 -17908 1410
32 -17968 1496
33 -17960 1486
34 -17948 1478
35 -18000 1540
36 -18088 1476
37 -18028 1478
38 -18036 1452
39 -18148 1494
40 -18144 1552
41 -18164 1628
42 -18204 1694
43 -18252 1708
44 -18312 1706
45 -18284 1690
46 -18320 1660
47 -18400 1638
48 -18316 1652
49 -18404 1656
50 -18392 1758
51 -18384 1760
52 -18376 1700
53 -18360 1692
54 -18408 1748
55 -18364 1694
56 -18464 1756
57 -18456 1784
58 -18524 1886
59 -18524 1952
60 -18504 1924
61 -18524 1914
62 -18524 1930
63 -18540 1938
64 -18576 1854
65 -18600 1862
66 -18520 1888
67 -18548 1916
68 -18548 1922
69 -18568 1946
70 -18572 1946
71 -18520 1892
72 -18516 1970
73 -18560 1962
74 -18616 2058
75 -18584 2002
76 -18600 1970
77 -18568 1912
78 -18512 1918
79 -18564 1910
80 -18556 1892
81 -18624 1854
82 -18592 1892
83 -18548 1934
84 -18524 1944
85 -18620 1950
86 -18608 1978
87 -18592 2028
88 -18580 2026
89 -18592 2016
90 -18604 2004
91 -18584 1956
92 -18600 1988
93 -18664 1972
94 -18676 2004
95 -18692 2012
96 -18700 2006
97 -18660 2032
98 -18684 2068
99 -18636 1966
100 -18620 1946
101 -18660 1946
102 -18624 1956
103 -18636 1986
104 -18632 1984
105 -18644 1930
106 -18660 1900
107 -18688 1914
108 -18724 1916
109 -18724 1892
110 -18712 1898
111 -18712 1866
112 -18748 1810
113 -18780 1938
114 -18764 1920
115 -18724 1940
116 -18684 1900
117 -18756 2014
118 -18740 2038
119 -18700 2032
120 -18660 2068
121 -18700 2092
122 -18700 2122
123 -18700 2174
124 -18736 2232
125 -18768 2218
126 -18784 2146
127 -18752 2178
128 -18748 2188
129 -18704 2226
130 -18696 2266
131 -18724 2258
132 -18696 2246
133 -18680 2264
134 -18700 2252
135 -18756 2250
136 -18784 2188
137 -18664 2256
138 -18692 2314
139 -18708 2328
140 -18788 2356
141 -18748 2404
142 -18764 2458
143 -18780 2494
144 -18816 2496
145 -18848 2526
146 -18760 2582
147 -18776 2580
148 -18788 2596
149 -18788 2582
150 -18764 2588
151 -18832 2612
152 -18860 2592
153 -18820 2642
154 -18780 2708
155 -18780 2684
156 -18808 2760
157 -18768 2774
158 -18748 2770
159 -18792 2720
160 -18800 2754
161 -18896 2794
162 -18880 2886
163 -18884 2872
164 -18888 2916
165 -18808 2916
166 -18856 2966
167 -18828 2988
168 -18852 2994
169 -18860 2988
170 -18912 2996
171 -18872 3076
172 -18800 3038
173 -18860 3038
174 -18864 3052
175 -18868 3080
176 -18832 3044
177 -18852 3116
178 -18816 3104
179 -18872 3124
180 -18856 3150
181 -18876 3164
182 -18868 3150
183 -18816 3100
184 -18836 3108
185 -18876 3128
186 -18924 3106
187 -18912 3158
188 -18852 3120
189 -18864 3148
190 -18864 3132
191 -18868 3176
192 -18924 3200
193 -18904 3220
194 -18932 3278
195 -18900 3334
196 -18900 3354
197 -18944 3356
198 -18928 3292
199 -18832 3340
200 -18884 3332
201 -18880 3298
202 -18948 3384
203 -18948 3404
204 -18880 3346
205 -18868 3346
206 -18888 3368
207 -18908 3426
208 -18904 3510
209 -18900 3502
210 -18952 3484
211 -18928 3498
212 -18924 3538
213 -18872 3588
214 -18952 3592
215 -18948 3598
216 -18984 3608
217 -18912 3652
218 -18928 3666
219 -18896 3710
220 -18912 3684
221 -18968 3728
222 -18984 3774
223 -18948 3726
224 -18916 3774
225 -18960 3766
226 -18920 3822
227 -18892 3804
228 -18896 3766
229 -18928 3756
230 -18904 3734
231 -18884 3726
232 -18900 3716
233 -18940 3666
234 -18844 3676
235 -18844 3676
236 -18868 3658
237 -18844 3664
238 -18864 3712
239 -18892 3718
240 -18924 3712
241 -18924 3690
242 -18916 3712
243 -18940 3756
244 -18956 3726
245 -18964 3754
246 -18960 3774
247 -18928 3776
248 -18932 3766
249 -18868 3754
250 -18908 3716
251 -18960 3714
252 -18948 3716
253 -18948 3772
254 -18940 3782
255 -18924 3832
256 -18920 3876
257 -18884 3854
258 -18948 3858
259 -18972 3846
260 -18968 3896
261 -18992 3910
262 -18964 3932
263 -18984 3968
264 -18968 3988
265 -18972 4004
266 -18940 3984
267 -18920 3992
268 -18864 3944
269 -18936 3944
270 -19004 3984
271 -18960 4016
272 -19040 4020
273 -19040 4050
274 -19040 4072
275 -19036 4078
276 -19052 4112
277 -19052 4160
278 -19012 4174
279 -19012 4184
280 -19028 4170
281 -19040 4152
282 -19044 4178
283 -18976 4170
284 -19008 4192
285 -18920 4204
286 -18976 4244
287 -18976 4248
288 -19064 4250
289 -19016 4236
