1 40 0.500000000 1.000000000 0.000000000
1 40 0.571428571 0.999999125 0.000000329
1 40 0.642857143 0.999993375 0.000000934
1 40 0.714285714 0.999973500 0.000001785
1 40 0.785714286 0.999918125 0.000003212
1 40 0.857142857 0.999812125 0.000004945
1 40 0.928571429 0.999597000 0.000007167
1 40 1.000000000 0.999286750 0.000010007
1 40 1.071428571 0.998692500 0.000013234
1 40 1.142857143 0.997928625 0.000017697
1 40 1.214285714 0.996762500 0.000021955
1 40 1.285714286 0.995211500 0.000026752
1 40 1.357142857 0.992931875 0.000032962
1 40 1.428571429 0.990117625 0.000041366
1 40 1.500000000 0.986558750 0.000050140
1 40 1.571428571 0.981850000 0.000060493
1 40 1.642857143 0.975945750 0.000074148
1 40 1.714285714 0.968567750 0.000087045
1 40 1.785714286 0.958978250 0.000110103
1 40 1.857142857 0.946955250 0.000138405
1 40 1.928571429 0.931826500 0.000169939
1 40 2.000000000 0.911364000 0.000212508
1 40 2.071428571 0.884812750 0.000292173
1 40 2.142857143 0.823017250 0.000843646
1 40 2.214285714 0.763792500 0.000868147
1 40 2.285714286 0.610379250 0.001460903
1 40 2.357142857 0.403488000 0.001757063
1 40 2.428571429 0.233661000 0.001532479
1 40 2.500000000 0.146180750 0.001109395
1 40 2.571428571 0.129501500 0.000917355
1 40 2.642857143 0.116420625 0.000835148
1 40 2.714285714 0.099823500 0.000770446
1 40 2.785714286 0.087709625 0.000648171
1 40 2.857142857 0.079532125 0.000584942
1 40 2.928571429 0.073806625 0.000558117
1 40 3.000000000 0.067838125 0.000517668
1 40 3.071428571 0.063969500 0.000502360
1 40 3.142857143 0.061061375 0.000445918
1 40 3.214285714 0.056616750 0.000411043
1 40 3.285714286 0.055840750 0.000436887
1 40 3.357142857 0.053157125 0.000404604
1 40 3.428571429 0.052119750 0.000405333
1 40 3.500000000 0.048473500 0.000367971
1 40 3.571428571 0.046425875 0.000352322
1 40 3.642857143 0.046867125 0.000341249
1 40 3.714285714 0.045075500 0.000332304
1 40 3.785714286 0.043679375 0.000325783
1 40 3.857142857 0.043110625 0.000326133
1 40 3.928571429 0.042419250 0.000337513
1 40 4.000000000 0.041177875 0.000316018
2 60 0.500000000 0.999999778 0.000000152
2 60 0.571428571 0.999998389 0.000000293
2 60 0.642857143 0.999990889 0.000000706
2 60 0.714285714 0.999971389 0.000001264
2 60 0.785714286 0.999917389 0.000002137
2 60 0.857142857 0.999816278 0.000003191
2 60 0.928571429 0.999617333 0.000004719
2 60 1.000000000 0.999301167 0.000006676
2 60 1.071428571 0.998757667 0.000009100
2 60 1.142857143 0.997924889 0.000012194
2 60 1.214285714 0.996756556 0.000014915
2 60 1.285714286 0.995168000 0.000018431
2 60 1.357142857 0.993010167 0.000022943
2 60 1.428571429 0.990169722 0.000029150
2 60 1.500000000 0.986464389 0.000032914
2 60 1.571428571 0.981816889 0.000040238
2 60 1.642857143 0.976189444 0.000049544
2 60 1.714285714 0.968432167 0.000060696
2 60 1.785714286 0.959093333 0.000069458
2 60 1.857142857 0.947411167 0.000087385
2 60 1.928571429 0.931422833 0.000113675
2 60 2.000000000 0.910706111 0.000146252
2 60 2.071428571 0.882074111 0.000198026
2 60 2.142857143 0.842386222 0.000310634
2 60 2.214285714 0.768106667 0.000524045
2 60 2.285714286 0.508565778 0.001788210
2 60 2.357142857 0.248306722 0.001583428
2 60 2.428571429 0.131236167 0.000928909
2 60 2.500000000 0.113664056 0.000846924
2 60 2.571428571 0.079090889 0.000574431
2 60 2.642857143 0.074937611 0.000567649
2 60 2.714285714 0.062077722 0.000466178
2 60 2.785714286 0.055015722 0.000428682
2 60 2.857142857 0.053013333 0.000411213
2 60 2.928571429 0.049152056 0.000374857
2 60 3.000000000 0.045298833 0.000339589
2 60 3.071428571 0.042906500 0.000316204
2 60 3.142857143 0.041787778 0.000306613
2 60 3.214285714 0.039970444 0.000306540
2 60 3.285714286 0.035848000 0.000273448
2 60 3.357142857 0.036223556 0.000274915
2 60 3.428571429 0.032524167 0.000248567
2 60 3.500000000 0.032663778 0.000250004
2 60 3.571428571 0.032055278 0.000229759
2 60 3.642857143 0.031063111 0.000244709
2 60 3.714285714 0.030629833 0.000229657
2 60 3.785714286 0.029301556 0.000223026
2 60 3.857142857 0.028784056 0.000220972
2 60 3.928571429 0.027484444 0.000211550
2 60 4.000000000 0.027008889 0.000204209
3 80 0.500000000 0.999999781 -nan
3 80 0.571428571 0.999998562 0.000000224
3 80 0.642857143 0.999993219 0.000000437
3 80 0.714285714 0.999971781 0.000000951
3 80 0.785714286 0.999923969 0.000001590
3 80 0.857142857 0.999816687 0.000002468
3 80 0.928571429 0.999612937 0.000003482
3 80 1.000000000 0.999270187 0.000004967
3 80 1.071428571 0.998751188 0.000006554
3 80 1.142857143 0.997935719 0.000008625
3 80 1.214285714 0.996789469 0.000010931
3 80 1.285714286 0.995121594 0.000013884
3 80 1.357142857 0.993013750 0.000017555
3 80 1.428571429 0.990129719 0.000020141
3 80 1.500000000 0.986492625 0.000024883
3 80 1.571428571 0.981816875 0.000030276
3 80 1.642857143 0.975958500 0.000037689
3 80 1.714285714 0.968493844 0.000044985
3 80 1.785714286 0.958909906 0.000054003
3 80 1.857142857 0.947038938 0.000067907
3 80 1.928571429 0.932075094 0.000084924
3 80 2.000000000 0.911307344 0.000115405
3 80 2.071428571 0.884572062 0.000141541
3 80 2.142857143 0.842324719 0.000252113
3 80 2.214285714 0.749128406 0.000568697
3 80 2.285714286 0.397374250 0.002185543
3 80 2.357142857 0.194288813 0.001253062
3 80 2.428571429 0.115902875 0.000733262
3 80 2.500000000 0.090642937 0.000700773
3 80 2.571428571 0.063714594 0.000476508
3 80 2.642857143 0.055167094 0.000414320
3 80 2.714285714 0.045345625 0.000330435
3 80 2.785714286 0.045040906 0.000327329
3 80 2.857142857 0.039544031 0.000290564
3 80 2.928571429 0.036628719 0.000279827
3 80 3.000000000 0.033483750 0.000251178
3 80 3.071428571 0.032723750 0.000239281
3 80 3.142857143 0.029745031 0.000216406
3 80 3.214285714 0.029808094 0.000215593
3 80 3.285714286 0.027411156 0.000201874
3 80 3.357142857 0.025935438 0.000184808
3 80 3.428571429 0.025960969 0.000194990
3 80 3.500000000 0.025457406 0.000181579
3 80 3.571428571 0.024510406 0.000189905
3 80 3.642857143 0.022613813 0.000165570
3 80 3.714285714 0.022421000 0.000165168
3 80 3.785714286 0.021543031 0.000167650
3 80 3.857142857 0.021282594 0.000159530
3 80 3.928571429 0.020904563 0.000164241
3 80 4.000000000 0.020967563 0.000155634
4 100 0.500000000 0.999999900 -nan
4 100 0.571428571 0.999998200 0.000000172
4 100 0.642857143 0.999993320 0.000000370
4 100 0.714285714 0.999971720 0.000000728
4 100 0.785714286 0.999921500 0.000001263
4 100 0.857142857 0.999820460 0.000001900
4 100 0.928571429 0.999627500 0.000002890
4 100 1.000000000 0.999270260 0.000003880
4 100 1.071428571 0.998715220 0.000005176
4 100 1.142857143 0.997923180 0.000006994
4 100 1.214285714 0.996749020 0.000008894
4 100 1.285714286 0.995137720 0.000010966
4 100 1.357142857 0.992982940 0.000013805
4 100 1.428571429 0.990169200 0.000016933
4 100 1.500000000 0.986522140 0.000019811
4 100 1.571428571 0.981883240 0.000023447
4 100 1.642857143 0.975977240 0.000029766
4 100 1.714285714 0.968565680 0.000035812
4 100 1.785714286 0.959004720 0.000043197
4 100 1.857142857 0.947069620 0.000053593
4 100 1.928571429 0.931451740 0.000066991
4 100 2.000000000 0.910264840 0.000097956
4 100 2.071428571 0.884133180 0.000111650
4 100 2.142857143 0.841047340 0.000176771
4 100 2.214285714 0.757858920 0.000394676
4 100 2.285714286 0.364730340 0.001688167
4 100 2.357142857 0.164232440 0.001157326
4 100 2.428571429 0.099668360 0.000813249
4 100 2.500000000 0.066186220 0.000459105
4 100 2.571428571 0.048764880 0.000357979
4 100 2.642857143 0.044677460 0.000345034
4 100 2.714285714 0.037697800 0.000259221
4 100 2.785714286 0.037965100 0.000287834
4 100 2.857142857 0.031538840 0.000249881
4 100 2.928571429 0.029346300 0.000222300
4 100 3.000000000 0.026957860 0.000190434
4 100 3.071428571 0.024297920 0.000185015
4 100 3.142857143 0.023564840 0.000186410
4 100 3.214285714 0.022716100 0.000172915
4 100 3.285714286 0.021857140 0.000173820
4 100 3.357142857 0.021293660 0.000154813
4 100 3.428571429 0.020439540 0.000160573
4 100 3.500000000 0.019546000 0.000153827
4 100 3.571428571 0.018919180 0.000144206
4 100 3.642857143 0.018884460 0.000142221
4 100 3.714285714 0.017909780 0.000138627
4 100 3.785714286 0.017746420 0.000131112
4 100 3.857142857 0.017283300 0.000131829
4 100 3.928571429 0.016485220 0.000123109
4 100 4.000000000 0.016534080 0.000126920
