# L= 100 , T= 2.000000000 
1 -18880 9690
2 -18400 9524
3 -17824 9306
4 -17764 9306
5 -17648 9266
6 -17696 9264
7 -17748 9272
8 -17652 9240
9 -17404 9120
10 -17256 9070
11 -17420 9106
12 -17600 9162
13 -17524 9114
14 -17604 9150
15 -17532 9182
16 -17584 9180
17 -17456 9178
18 -17456 9160
19 -17528 9182
20 -17628 9172
21 -17508 9156
22 -17376 9100
23 -17312 9120
24 -17240 9092
25 -17240 9062
26 -17540 9154
27 -17440 9132
28 -17756 9274
29 -18004 9370
30 -17680 9246
31 -17668 9252
32 -17772 9300
33 -17716 9294
34 -17636 9264
35 -17608 9252
36 -17768 9272
37 -17828 9328
38 -17864 9332
39 -17572 9224
40 -17516 9200
41 -17524 9184
42 -17436 9152
43 -17464 9138
44 -17632 9256
45 -17540 9220
46 -17640 9212
47 -17712 9236
48 -17556 9188
49 -17552 9184
50 -17620 9192
51 -17432 9130
52 -17492 9136
53 -17504 9138
54 -17532 9102
55 -17628 9154
56 -17460 9094
57 -17452 9098
58 -17528 9142
59 -17592 9170
60 -17508 9160
61 -17476 9156
62 -17364 9114
63 -17624 9202
64 -17664 9204
65 -17792 9216
66 -17792 9244
67 -17644 9188
68 -17496 9136
69 -17216 9082
70 -17352 9118
71 -17372 9110
72 -17220 9036
73 -17392 9060
74 -17448 9050
75 -17292 8988
76 -17440 9098
77 -17444 9102
78 -17428 9124
79 -17592 9176
80 -17496 9166
81 -17640 9202
82 -17692 9230
83 -17668 9208
84 -17600 9184
85 -17328 9084
86 -17312 9066
87 -17260 9034
88 -17528 9104
89 -17464 9088
90 -17372 9016
91 -17404 9024
92 -17128 8978
93 -17332 9082
94 -17340 9108
95 -17092 9020
96 -17428 9116
97 -17328 9072
98 -17396 9038
99 -17228 9002
100 -17000 8880
101 -17236 8988
102 -17452 9128
103 -17304 9050
104 -17324 9040
105 -17288 9038
106 -17504 9092
107 -17364 9024
108 -17240 9014
109 -17632 9124
110 -17740 9218
111 -17708 9188
112 -17716 9184
113 -17400 9074
114 -17404 9058
115 -17312 9040
116 -17480 9084
117 -17480 9058
