# L= 40 , T= 1.000000000 
1 -1192 180
2 -1692 268
3 -2072 350
4 -2224 366
5 -2300 440
6 -2372 476
7 -2520 508
8 -2564 528
9 -2612 610
10 -2676 662
11 -2708 670
12 -2736 646
13 -2732 676
14 -2752 708
15 -2780 694
16 -2812 712
17 -2820 668
18 -2836 664
19 -2832 662
20 -2828 668
21 -2836 642
22 -2860 656
23 -2848 674
24 -2860 688
25 -2864 706
26 -2840 724
27 -2856 720
28 -2880 724
29 -2900 728
30 -2908 730
31 -2900 740
32 -2920 752
33 -2916 752
34 -2928 758
35 -2924 728
36 -2920 754
37 -2936 774
38 -2948 784
39 -2952 788
40 -2948 788
41 -2956 808
42 -2920 804
43 -2940 798
44 -2944 814
45 -2948 838
46 -2944 830
47 -2952 840
48 -2968 852
49 -2960 866
50 -2976 866
51 -2984 884
52 -2976 860
53 -2996 882
54 -3008 898
55 -3000 892
56 -3012 900
57 -3004 918
58 -3008 940
59 -3020 944
60 -3000 938
61 -3012 934
62 -3008 930
63 -3008 934
64 -3008 930
65 -3008 938
66 -3000 936
67 -2980 950
68 -3000 950
69 -3016 974
70 -3012 994
71 -3020 1002
72 -3008 1010
73 -3032 1024
74 -3032 1018
75 -3040 1046
76 -3040 1030
77 -3032 1040
78 -3040 1070
79 -3044 1082
80 -3040 1088
81 -3044 1100
82 -3056 1118
83 -3048 1142
84 -3056 1146
85 -3056 1132
86 -3040 1122
87 -3032 1134
88 -3040 1136
89 -3036 1142
90 -3048 1150
91 -3060 1168
92 -3064 1186
93 -3064 1190
94 -3072 1194
95 -3068 1204
96 -3060 1212
97 -3060 1210
98 -3044 1206
99 -3044 1214
100 -3044 1210
101 -3048 1200
102 -3060 1212
103 -3068 1206
104 -3068 1222
105 -3072 1238
106 -3060 1256
107 -3060 1264
108 -3068 1262
109 -3076 1260
110 -3072 1270
111 -3080 1274
112 -3064 1272
113 -3064 1300
114 -3064 1298
115 -3084 1302
116 -3088 1314
117 -3088 1326
118 -3068 1322
119 -3084 1328
120 -3068 1328
121 -3076 1338
122 -3088 1338
123 -3088 1344
124 -3076 1342
125 -3096 1360
126 -3100 1356
127 -3100 1386
128 -3100 1394
129 -3096 1394
130 -3112 1412
131 -3108 1422
132 -3108 1438
133 -3112 1452
134 -3108 1466
135 -3108 1472
136 -3120 1470
137 -3120 1472
138 -3120 1480
139 -3128 1494
140 -3132 1514
141 -3128 1520
142 -3128 1520
143 -3140 1530
144 -3148 1530
145 -3148 1530
146 -3148 1544
147 -3152 1554
148 -3156 1566
149 -3172 1582
150 -3168 1584
151 -3164 1584
152 -3168 1590
153 -3176 1590
154 -3192 1598
155 -3184 1596
156 -3192 1598
157 -3200 1600
158 -3200 1600
159 -3200 1600
160 -3200 1600
161 -3192 1598
162 -3188 1596
163 -3192 1598
164 -3200 1600
165 -3200 1600
166 -3184 1596
167 -3184 1596
168 -3200 1600
169 -3200 1600
170 -3200 1600
171 -3200 1600
172 -3200 1600
173 -3192 1598
174 -3192 1598
175 -3192 1598
176 -3200 1600
177 -3200 1600
178 -3200 1600
179 -3184 1596
180 -3200 1600
181 -3200 1600
182 -3192 1598
183 -3192 1598
184 -3192 1598
185 -3200 1600
186 -3200 1600
187 -3192 1598
188 -3200 1600
189 -3192 1598
190 -3192 1598
191 -3200 1600
192 -3200 1600
193 -3200 1600
194 -3192 1598
195 -3200 1600
196 -3192 1598
197 -3200 1600
198 -3200 1600
199 -3200 1600
200 -3200 1600
201 -3200 1600
202 -3192 1598
203 -3200 1600
204 -3200 1600
205 -3192 1598
206 -3200 1600
207 -3192 1598
208 -3200 1600
209 -3200 1600
210 -3200 1600
211 -3200 1600
212 -3200 1600
213 -3192 1598
214 -3176 1594
215 -3192 1598
216 -3200 1600
217 -3200 1600
218 -3200 1600
219 -3192 1598
220 -3192 1598
221 -3200 1600
222 -3200 1600
223 -3192 1598
224 -3200 1600
225 -3200 1600
226 -3192 1598
227 -3200 1600
228 -3200 1600
229 -3200 1600
230 -3200 1600
231 -3200 1600
232 -3192 1598
233 -3200 1600
234 -3192 1598
235 -3192 1598
236 -3200 1600
237 -3200 1600
238 -3200 1600
239 -3200 1600
240 -3200 1600
241 -3200 1600
242 -3192 1598
243 -3200 1600
244 -3192 1598
245 -3200 1600
246 -3200 1600
247 -3200 1600
248 -3200 1600
249 -3200 1600
250 -3200 1600
251 -3200 1600
252 -3200 1600
253 -3200 1600
254 -3192 1598
255 -3184 1596
256 -3184 1596
257 -3192 1598
258 -3200 1600
259 -3200 1600
260 -3192 1598
261 -3200 1600
262 -3200 1600
263 -3200 1600
264 -3192 1598
265 -3192 1598
266 -3192 1598
267 -3184 1596
268 -3192 1598
269 -3200 1600
270 -3200 1600
271 -3192 1598
272 -3200 1600
273 -3200 1600
274 -3200 1600
275 -3200 1600
276 -3200 1600
277 -3200 1600
278 -3192 1598
279 -3192 1598
280 -3192 1598
281 -3200 1600
282 -3192 1598
283 -3192 1598
284 -3192 1598
285 -3192 1598
286 -3200 1600
287 -3200 1600
288 -3200 1600
289 -3200 1600
290 -3200 1600
291 -3200 1600
292 -3200 1600
293 -3200 1600
294 -3192 1598
295 -3200 1600
296 -3200 1600
297 -3192 1598
298 -3200 1600
299 -3176 1594
300 -3188 1596
301 -3192 1598
302 -3192 1598
303 -3200 1600
304 -3200 1600
305 -3192 1598
306 -3192 1598
307 -3200 1600
308 -3200 1600
309 -3200 1600
310 -3192 1598
311 -3184 1596
312 -3184 1596
313 -3184 1596
314 -3184 1596
315 -3192 1598
316 -3192 1598
317 -3184 1596
318 -3192 1598
319 -3200 1600
320 -3200 1600
321 -3192 1598
322 -3192 1598
323 -3200 1600
324 -3184 1596
325 -3200 1600
326 -3200 1600
327 -3192 1598
328 -3192 1598
329 -3200 1600
330 -3200 1600
331 -3200 1600
332 -3200 1600
333 -3200 1600
334 -3200 1600
335 -3192 1598
336 -3192 1598
337 -3200 1600
338 -3192 1598
339 -3176 1594
340 -3192 1598
341 -3192 1598
342 -3200 1600
343 -3200 1600
344 -3200 1600
345 -3200 1600
346 -3200 1600
347 -3200 1600
348 -3200 1600
349 -3200 1600
350 -3192 1598
351 -3200 1600
352 -3200 1600
353 -3200 1600
354 -3200 1600
355 -3200 1600
356 -3200 1600
357 -3192 1598
358 -3192 1598
359 -3200 1600
360 -3200 1600
361 -3200 1600
362 -3200 1600
363 -3200 1600
364 -3192 1598
365 -3192 1598
366 -3200 1600
367 -3200 1600
368 -3200 1600
369 -3200 1600
370 -3200 1600
371 -3200 1600
372 -3200 1600
373 -3200 1600
374 -3200 1600
375 -3200 1600
376 -3192 1598
377 -3200 1600
378 -3200 1600
379 -3192 1598
380 -3200 1600
381 -3200 1600
382 -3192 1598
383 -3192 1598
384 -3192 1598
385 -3200 1600
386 -3200 1600
387 -3200 1600
388 -3200 1600
389 -3200 1600
390 -3192 1598
391 -3176 1594
392 -3192 1598
393 -3192 1598
394 -3192 1598
395 -3192 1598
396 -3192 1598
397 -3200 1600
398 -3200 1600
399 -3200 1600
400 -3188 1596
401 -3176 1594
402 -3200 1600
403 -3200 1600
404 -3200 1600
405 -3200 1600
406 -3200 1600
407 -3184 1596
408 -3184 1596
409 -3192 1598
410 -3184 1596
411 -3192 1598
412 -3200 1600
413 -3200 1600
414 -3200 1600
415 -3192 1598
416 -3200 1600
417 -3200 1600
418 -3200 1600
419 -3192 1598
420 -3200 1600
421 -3192 1598
422 -3200 1600
423 -3200 1600
424 -3192 1598
425 -3184 1596
426 -3184 1596
427 -3200 1600
428 -3192 1598
429 -3172 1592
430 -3184 1596
431 -3200 1600
432 -3200 1600
433 -3200 1600
434 -3200 1600
435 -3184 1596
436 -3184 1596
437 -3184 1596
438 -3200 1600
439 -3200 1600
440 -3200 1600
441 -3200 1600
442 -3200 1600
443 -3192 1598
444 -3200 1600
445 -3200 1600
446 -3192 1598
447 -3200 1600
448 -3200 1600
449 -3192 1598
450 -3184 1596
451 -3200 1600
452 -3200 1600
453 -3200 1600
454 -3192 1598
455 -3192 1598
456 -3192 1598
457 -3172 1592
458 -3184 1596
459 -3192 1598
460 -3192 1598
461 -3200 1600
462 -3192 1598
463 -3176 1594
464 -3192 1598
465 -3192 1598
466 -3192 1598
467 -3192 1598
468 -3192 1598
469 -3184 1596
470 -3200 1600
471 -3192 1598
472 -3200 1600
473 -3192 1598
474 -3192 1598
475 -3192 1598
476 -3200 1600
477 -3200 1600
478 -3200 1600
479 -3200 1600
480 -3200 1600
481 -3200 1600
482 -3192 1598
483 -3192 1598
484 -3192 1598
485 -3192 1598
486 -3200 1600
487 -3200 1600
488 -3192 1598
489 -3200 1600
490 -3192 1598
491 -3188 1596
492 -3200 1600
493 -3192 1598
494 -3184 1596
495 -3176 1594
496 -3184 1596
497 -3192 1598
498 -3188 1596
499 -3188 1596
500 -3180 1594
501 -3192 1598
502 -3192 1598
503 -3184 1596
504 -3192 1598
505 -3176 1594
506 -3200 1600
507 -3192 1598
508 -3192 1598
509 -3176 1594
510 -3176 1594
511 -3192 1598
512 -3184 1596
513 -3184 1596
514 -3192 1598
515 -3200 1600
516 -3200 1600
517 -3200 1600
518 -3192 1598
519 -3200 1600
520 -3200 1600
521 -3192 1598
522 -3192 1598
523 -3200 1600
524 -3200 1600
525 -3200 1600
526 -3200 1600
527 -3200 1600
528 -3184 1596
529 -3200 1600
530 -3184 1596
531 -3192 1598
532 -3192 1598
533 -3200 1600
534 -3200 1600
535 -3200 1600
536 -3192 1598
537 -3192 1598
538 -3192 1598
539 -3184 1596
540 -3192 1598
541 -3200 1600
542 -3184 1596
543 -3200 1600
544 -3200 1600
545 -3192 1598
546 -3192 1598
547 -3192 1598
548 -3200 1600
549 -3200 1600
550 -3200 1600
551 -3192 1598
552 -3192 1598
553 -3176 1594
554 -3184 1596
555 -3172 1592
556 -3168 1590
557 -3188 1596
558 -3192 1598
559 -3200 1600
