# L= 60 , T= 0.500000000 
1 -2808 8
2 -3892 -56
3 -4580 -70
4 -5012 -64
5 -5288 -116
6 -5456 -112
7 -5624 -170
8 -5692 -170
9 -5752 -146
10 -5780 -182
11 -5860 -164
12 -5908 -186
13 -5948 -268
14 -5988 -354
15 -6024 -392
16 -6056 -376
17 -6076 -368
18 -6092 -408
19 -6120 -432
20 -6152 -470
21 -6176 -502
22 -6204 -494
23 -6224 -524
24 -6244 -580
25 -6288 -612
26 -6296 -650
27 -6312 -640
28 -6320 -612
29 -6328 -658
30 -6340 -634
31 -6360 -654
32 -6372 -648
33 -6376 -610
34 -6396 -598
35 -6408 -588
36 -6420 -588
37 -6444 -588
38 -6444 -582
39 -6448 -586
40 -6452 -566
41 -6452 -626
42 -6460 -630
43 -6464 -600
44 -6464 -600
45 -6476 -582
46 -6488 -594
47 -6500 -580
48 -6508 -580
49 -6508 -604
50 -6516 -638
51 -6520 -702
52 -6528 -678
53 -6540 -668
54 -6548 -686
55 -6552 -684
56 -6560 -710
57 -6560 -674
58 -6564 -690
59 -6560 -704
60 -6564 -740
61 -6576 -770
62 -6576 -742
63 -6580 -782
64 -6592 -788
65 -6592 -750
66 -6600 -770
67 -6600 -754
68 -6604 -746
69 -6608 -784
70 -6620 -764
71 -6628 -752
72 -6628 -784
73 -6628 -824
74 -6632 -826
75 -6648 -844
76 -6648 -828
77 -6648 -846
78 -6652 -828
79 -6660 -854
80 -6668 -854
81 -6668 -878
82 -6668 -868
83 -6676 -838
84 -6680 -870
85 -6680 -896
86 -6684 -906
87 -6692 -924
88 -6692 -940
89 -6692 -934
90 -6692 -964
91 -6692 -936
92 -6692 -942
93 -6696 -940
94 -6696 -946
95 -6700 -922
96 -6700 -944
97 -6704 -964
98 -6704 -946
99 -6704 -978
100 -6708 -990
101 -6712 -986
102 -6724 -978
103 -6724 -988
104 -6724 -984
105 -6724 -1002
106 -6732 -1040
107 -6736 -1024
108 -6744 -1034
109 -6748 -1068
110 -6752 -1098
111 -6756 -1100
112 -6760 -1080
113 -6768 -1102
114 -6780 -1108
115 -6780 -1114
116 -6784 -1126
117 -6788 -1150
118 -6804 -1146
119 -6804 -1148
120 -6804 -1152
121 -6804 -1166
122 -6804 -1152
123 -6804 -1148
124 -6804 -1160
125 -6808 -1172
126 -6816 -1154
127 -6816 -1154
128 -6816 -1172
129 -6816 -1172
130 -6816 -1180
131 -6816 -1196
132 -6816 -1188
133 -6816 -1166
134 -6820 -1166
135 -6820 -1160
136 -6820 -1156
137 -6820 -1142
138 -6824 -1160
139 -6824 -1152
140 -6824 -1154
141 -6824 -1146
142 -6824 -1160
143 -6824 -1146
144 -6824 -1132
145 -6820 -1108
146 -6820 -1108
147 -6828 -1120
148 -6828 -1136
149 -6828 -1146
150 -6832 -1162
151 -6832 -1176
152 -6832 -1180
153 -6832 -1174
154 -6836 -1186
155 -6836 -1162
156 -6844 -1148
157 -6844 -1162
158 -6844 -1168
159 -6844 -1170
160 -6844 -1170
161 -6844 -1164
162 -6844 -1158
163 -6844 -1142
164 -6840 -1160
165 -6840 -1168
166 -6844 -1166
167 -6844 -1166
168 -6844 -1150
169 -6844 -1128
170 -6844 -1120
171 -6844 -1102
