# L= 40 , T= 1.500000000 
1 -1112 200
2 -1548 236
3 -1788 282
4 -2036 414
5 -2220 482
6 -2352 498
7 -2400 522
8 -2464 534
9 -2572 538
10 -2656 570
11 -2664 552
12 -2660 504
13 -2672 550
14 -2688 560
15 -2660 534
16 -2708 498
17 -2724 494
18 -2772 480
19 -2768 430
20 -2784 430
21 -2848 436
22 -2856 454
23 -2876 466
24 -2872 470
25 -2872 478
26 -2880 470
27 -2856 466
28 -2816 468
29 -2828 448
30 -2876 432
31 -2832 452
32 -2852 476
33 -2868 482
34 -2848 506
35 -2808 502
36 -2812 512
37 -2836 506
38 -2828 506
39 -2812 508
40 -2788 486
41 -2800 470
42 -2780 476
43 -2844 472
44 -2856 492
45 -2868 520
46 -2888 530
47 -2888 520
48 -2908 542
49 -2872 552
50 -2836 580
51 -2828 568
52 -2856 578
53 -2868 564
54 -2852 580
55 -2856 616
56 -2876 600
57 -2868 608
58 -2880 626
59 -2896 620
60 -2888 636
61 -2920 642
62 -2900 666
63 -2856 660
64 -2824 656
65 -2888 660
66 -2932 650
67 -2908 670
68 -2864 652
69 -2904 672
70 -2920 686
71 -2892 664
72 -2940 672
73 -2904 662
74 -2896 658
75 -2900 690
76 -2884 684
77 -2896 728
78 -2920 750
79 -2916 752
80 -2920 762
81 -2916 762
82 -2904 782
83 -2896 778
84 -2908 764
85 -2904 746
86 -2884 722
87 -2884 704
88 -2876 686
89 -2840 690
90 -2892 714
91 -2900 704
92 -2916 686
93 -2888 686
94 -2884 646
95 -2888 654
96 -2872 664
97 -2844 662
98 -2844 668
99 -2880 680
100 -2912 692
101 -2892 702
102 -2896 720
103 -2892 734
104 -2900 748
105 -2872 748
106 -2920 736
107 -2904 728
108 -2876 718
109 -2900 734
110 -2872 746
111 -2920 742
112 -2896 740
113 -2888 732
114 -2908 730
115 -2856 730
116 -2856 756
117 -2896 730
118 -2924 708
119 -2936 730
120 -2948 720
121 -2944 720
122 -2952 738
123 -2896 738
124 -2892 724
125 -2892 756
126 -2916 756
127 -2876 778
128 -2876 770
129 -2860 770
130 -2876 760
131 -2892 782
132 -2904 792
133 -2888 816
134 -2876 834
135 -2888 830
136 -2908 868
137 -2904 914
138 -2920 940
139 -2948 918
140 -2928 912
141 -2920 922
142 -2924 954
143 -2948 954
144 -2976 988
145 -2956 976
146 -2936 964
147 -2924 972
148 -2916 964
149 -2920 936
150 -2932 962
151 -2864 948
152 -2920 934
153 -2940 928
154 -2920 928
155 -2908 934
156 -2908 928
157 -2924 946
158 -2908 946
159 -2892 940
160 -2916 940
161 -2944 930
162 -2908 936
163 -2904 938
164 -2872 944
165 -2900 952
166 -2892 962
167 -2876 962
168 -2892 982
169 -2924 1002
170 -2912 1006
171 -2916 1020
172 -2944 1034
173 -2948 1038
174 -2952 1052
175 -2968 1044
176 -2944 1060
177 -2952 1052
178 -2940 1034
179 -2956 1034
180 -2932 1016
181 -2932 1032
182 -2952 1022
183 -2928 1022
184 -2928 1030
185 -2968 1038
186 -2956 1068
187 -2960 1084
188 -2984 1106
189 -2952 1134
190 -2908 1124
191 -2956 1136
192 -2932 1140
193 -2948 1130
194 -2892 1126
195 -2912 1132
196 -2936 1116
197 -2940 1130
198 -2968 1140
199 -2960 1122
200 -2956 1140
201 -2900 1154
202 -2924 1158
203 -2944 1182
204 -2972 1206
205 -2980 1224
206 -2940 1218
207 -2940 1222
208 -2996 1230
209 -2972 1196
210 -2972 1210
211 -2972 1198
212 -3000 1210
213 -3004 1216
214 -2988 1228
215 -2992 1236
216 -3004 1244
217 -2976 1230
218 -2940 1222
219 -2940 1242
220 -2972 1234
221 -2956 1212
222 -3004 1250
223 -3016 1264
224 -2964 1244
225 -2984 1236
226 -2992 1238
227 -2996 1234
228 -3000 1242
229 -2976 1216
230 -2964 1202
231 -2948 1188
232 -2984 1198
233 -2968 1202
234 -2984 1212
235 -2960 1202
236 -2972 1220
237 -2984 1240
238 -3000 1234
239 -2976 1250
240 -2980 1254
241 -2988 1250
242 -3012 1254
243 -2996 1280
244 -2988 1282
245 -2968 1274
246 -2976 1264
247 -3040 1292
248 -3012 1314
249 -3004 1324
250 -3012 1326
251 -3024 1346
252 -3004 1338
253 -3004 1354
254 -3040 1356
255 -2996 1354
256 -2992 1364
257 -3016 1372
258 -2968 1366
259 -3004 1396
260 -3036 1414
261 -3044 1396
262 -3000 1396
263 -3028 1412
264 -3016 1408
265 -3040 1430
266 -3052 1430
267 -3040 1440
268 -3032 1426
269 -3004 1414
270 -3036 1436
271 -3056 1450
272 -3044 1454
273 -3028 1442
274 -3076 1462
275 -3056 1470
276 -3056 1480
277 -3048 1478
278 -3040 1458
279 -3016 1454
280 -3028 1444
281 -3028 1444
282 -3040 1456
283 -3020 1454
284 -3008 1454
285 -3004 1472
286 -3052 1480
287 -3084 1492
288 -3080 1496
289 -3060 1492
290 -3056 1498
291 -3056 1488
292 -3052 1496
293 -3072 1506
294 -3064 1506
295 -3080 1524
296 -3052 1510
297 -3044 1508
298 -3032 1506
299 -3072 1528
300 -3056 1520
301 -3032 1514
302 -3056 1538
303 -3092 1560
304 -3100 1564
305 -3060 1558
306 -3076 1550
307 -3068 1554
308 -3072 1554
309 -3072 1554
310 -3104 1566
311 -3116 1574
312 -3124 1578
313 -3096 1568
314 -3048 1550
315 -3080 1548
316 -3064 1550
317 -3060 1554
318 -3124 1580
319 -3116 1578
320 -3140 1584
321 -3116 1578
322 -3112 1576
323 -3068 1564
324 -3084 1568
325 -3132 1582
326 -3088 1570
327 -3096 1572
328 -3092 1570
329 -3096 1572
330 -3112 1576
331 -3116 1578
332 -3128 1582
333 -3124 1580
334 -3120 1578
335 -3124 1580
336 -3144 1586
337 -3148 1586
338 -3172 1592
339 -3156 1588
340 -3136 1582
341 -3104 1574
