# L= 30 , T= 1.500000000 
1 -648 -74
2 -948 -40
3 -1164 -104
4 -1204 -94
5 -1232 -98
6 -1304 -116
7 -1328 -138
8 -1312 -128
9 -1296 -140
10 -1376 -146
11 -1404 -156
12 -1396 -214
13 -1428 -210
14 -1420 -214
15 -1444 -210
16 -1436 -220
17 -1460 -238
18 -1476 -260
19 -1484 -266
20 -1472 -276
21 -1488 -280
22 -1528 -304
23 -1520 -304
24 -1512 -312
25 -1540 -316
26 -1528 -312
27 -1540 -322
28 -1472 -328
29 -1500 -332
30 -1496 -356
31 -1472 -370
32 -1440 -372
33 -1444 -382
34 -1444 -384
35 -1444 -386
36 -1480 -386
37 -1472 -390
38 -1452 -382
39 -1452 -396
40 -1444 -348
41 -1524 -356
42 -1504 -372
43 -1524 -354
44 -1496 -348
45 -1532 -394
46 -1532 -404
47 -1556 -446
48 -1528 -456
49 -1568 -478
50 -1604 -480
51 -1592 -502
52 -1592 -502
53 -1596 -504
54 -1584 -500
55 -1596 -498
56 -1600 -506
57 -1596 -526
58 -1584 -506
59 -1588 -496
60 -1616 -502
61 -1596 -484
62 -1600 -496
63 -1600 -494
64 -1612 -496
65 -1604 -496
66 -1592 -472
67 -1628 -498
68 -1628 -518
69 -1628 -494
70 -1636 -488
71 -1640 -502
72 -1572 -510
73 -1580 -496
74 -1552 -472
75 -1556 -462
76 -1552 -484
77 -1568 -488
78 -1600 -514
79 -1608 -544
80 -1556 -538
81 -1584 -536
82 -1620 -552
83 -1624 -566
84 -1596 -566
85 -1616 -588
86 -1616 -598
87 -1604 -596
88 -1616 -578
89 -1648 -596
90 -1620 -588
91 -1608 -590
92 -1616 -600
93 -1588 -616
94 -1608 -650
95 -1604 -674
96 -1616 -690
97 -1608 -710
98 -1604 -714
99 -1604 -698
100 -1612 -714
101 -1616 -702
102 -1640 -698
103 -1624 -698
104 -1624 -726
105 -1680 -756
106 -1652 -748
107 -1684 -752
108 -1664 -742
109 -1672 -766
110 -1660 -774
111 -1680 -780
112 -1672 -778
113 -1676 -778
114 -1700 -786
115 -1712 -812
116 -1712 -830
117 -1700 -826
118 -1696 -828
119 -1696 -826
120 -1732 -850
121 -1732 -852
122 -1732 -862
123 -1708 -860
124 -1736 -872
125 -1740 -882
126 -1712 -874
127 -1704 -874
128 -1728 -878
129 -1728 -880
130 -1740 -884
131 -1784 -896
132 -1740 -884
133 -1768 -892
134 -1776 -894
135 -1768 -892
136 -1768 -892
137 -1760 -890
138 -1776 -894
139 -1784 -896
140 -1776 -894
141 -1784 -896
142 -1792 -898
143 -1780 -894
144 -1756 -888
145 -1736 -880
146 -1760 -890
147 -1764 -890
148 -1772 -890
149 -1756 -886
150 -1704 -872
151 -1732 -880
152 -1708 -870
153 -1688 -860
154 -1732 -882
155 -1728 -880
156 -1732 -882
157 -1732 -876
158 -1748 -886
159 -1740 -884
160 -1764 -890
161 -1768 -892
162 -1760 -890
163 -1744 -884
164 -1760 -884
165 -1760 -888
166 -1764 -890
167 -1756 -888
168 -1768 -892
169 -1744 -886
170 -1752 -888
171 -1736 -882
172 -1760 -890
173 -1744 -884
174 -1760 -890
175 -1776 -894
176 -1772 -892
177 -1784 -896
178 -1776 -894
179 -1776 -894
180 -1780 -894
181 -1736 -884
182 -1768 -892
183 -1744 -886
184 -1740 -884
185 -1748 -886
186 -1732 -876
187 -1728 -878
188 -1744 -884
189 -1776 -894
190 -1772 -892
191 -1760 -890
192 -1732 -882
193 -1756 -888
194 -1744 -886
195 -1768 -892
196 -1768 -892
197 -1756 -888
198 -1752 -888
199 -1764 -890
200 -1744 -886
201 -1780 -894
202 -1748 -886
203 -1768 -892
204 -1768 -892
205 -1784 -896
206 -1768 -892
207 -1784 -896
208 -1768 -892
209 -1768 -892
210 -1780 -894
211 -1776 -894
212 -1768 -892
213 -1776 -894
214 -1776 -894
215 -1756 -888
216 -1736 -882
217 -1720 -880
218 -1732 -876
219 -1688 -864
220 -1724 -868
221 -1744 -872
222 -1696 -856
223 -1692 -858
224 -1732 -872
225 -1724 -872
226 -1732 -876
227 -1736 -878
228 -1748 -880
229 -1752 -886
230 -1752 -886
231 -1740 -884
232 -1776 -894
233 -1736 -882
234 -1764 -890
235 -1784 -896
236 -1760 -890
237 -1756 -888
238 -1736 -882
239 -1768 -892
240 -1764 -890
241 -1752 -888
242 -1748 -886
243 -1744 -884
244 -1772 -892
245 -1744 -880
246 -1720 -880
247 -1752 -888
248 -1760 -890
249 -1760 -888
250 -1776 -894
251 -1784 -896
252 -1784 -896
253 -1732 -882
254 -1740 -884
255 -1752 -888
256 -1768 -892
257 -1784 -896
258 -1752 -886
259 -1768 -892
260 -1780 -894
261 -1748 -886
262 -1752 -888
263 -1768 -892
264 -1764 -890
265 -1756 -886
266 -1760 -888
267 -1760 -890
268 -1740 -882
269 -1740 -882
270 -1764 -890
271 -1736 -882
272 -1740 -882
273 -1740 -882
274 -1760 -888
275 -1740 -884
276 -1732 -882
277 -1728 -878
278 -1768 -892
279 -1720 -880
280 -1760 -890
281 -1740 -882
282 -1760 -888
283 -1724 -880
284 -1756 -888
285 -1752 -886
286 -1768 -892
287 -1768 -892
288 -1776 -894
289 -1792 -898
290 -1788 -896
291 -1740 -884
292 -1776 -894
293 -1768 -892
294 -1768 -892
295 -1748 -886
296 -1768 -892
297 -1768 -892
298 -1756 -888
299 -1776 -894
300 -1800 -900
301 -1792 -898
302 -1768 -892
303 -1728 -882
304 -1756 -888
305 -1752 -888
306 -1744 -886
307 -1764 -890
308 -1784 -896
309 -1776 -894
310 -1748 -886
311 -1768 -892
312 -1772 -892
313 -1736 -882
314 -1752 -886
315 -1748 -886
316 -1744 -886
317 -1752 -886
318 -1740 -884
319 -1752 -884
320 -1752 -886
321 -1732 -876
322 -1748 -884
323 -1776 -894
324 -1768 -892
325 -1776 -894
326 -1760 -888
327 -1752 -888
328 -1752 -888
329 -1772 -892
330 -1764 -890
331 -1776 -894
332 -1752 -886
333 -1772 -892
334 -1764 -890
335 -1748 -886
336 -1728 -878
337 -1768 -892
338 -1736 -884
339 -1748 -886
340 -1732 -878
341 -1748 -884
342 -1744 -886
343 -1724 -880
344 -1748 -886
345 -1780 -894
346 -1768 -892
347 -1764 -890
348 -1760 -890
349 -1752 -886
350 -1760 -890
351 -1760 -890
352 -1748 -886
353 -1752 -888
354 -1772 -888
355 -1744 -882
356 -1716 -870
357 -1740 -884
358 -1700 -872
359 -1736 -880
360 -1736 -876
361 -1756 -882
362 -1748 -884
363 -1740 -884
364 -1768 -892
365 -1776 -892
366 -1756 -888
367 -1744 -884
368 -1752 -886
369 -1768 -892
370 -1784 -896
371 -1792 -898
372 -1764 -890
373 -1732 -882
374 -1768 -892
375 -1748 -886
376 -1724 -876
377 -1712 -872
378 -1728 -878
379 -1744 -886
380 -1768 -890
381 -1736 -880
382 -1760 -890
383 -1784 -896
384 -1756 -888
385 -1784 -896
386 -1756 -888
387 -1760 -890
388 -1736 -884
389 -1748 -886
390 -1744 -884
391 -1752 -888
392 -1748 -886
393 -1768 -892
394 -1792 -898
395 -1756 -888
396 -1792 -898
397 -1760 -890
398 -1800 -900
399 -1776 -894
400 -1760 -890
401 -1756 -888
402 -1752 -888
403 -1776 -894
404 -1764 -890
405 -1768 -892
406 -1740 -884
407 -1764 -890
408 -1760 -890
409 -1752 -888
410 -1724 -878
411 -1740 -882
412 -1732 -882
413 -1768 -892
414 -1776 -894
415 -1768 -892
416 -1776 -894
417 -1784 -896
418 -1792 -898
419 -1780 -894
420 -1744 -886
421 -1760 -890
422 -1772 -892
423 -1744 -884
424 -1736 -880
425 -1748 -886
426 -1760 -888
427 -1760 -890
428 -1760 -890
429 -1752 -886
430 -1792 -898
431 -1768 -892
432 -1748 -886
433 -1744 -884
434 -1768 -892
435 -1768 -890
436 -1756 -888
437 -1736 -882
438 -1772 -892
439 -1752 -886
440 -1772 -892
441 -1768 -892
442 -1744 -884
443 -1732 -882
444 -1716 -876
445 -1776 -894
446 -1792 -898
447 -1744 -886
448 -1760 -890
449 -1760 -890
450 -1760 -890
451 -1752 -888
452 -1768 -892
453 -1772 -892
454 -1752 -888
455 -1760 -890
456 -1784 -896
457 -1756 -888
458 -1748 -886
459 -1768 -892
460 -1764 -890
461 -1760 -890
462 -1756 -888
